종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
220100,퓨쳐켐,KOSDAQ,제약,"10,010",-60,-0.60,"221,242,571,550"
035200,프럼파스트,KOSDAQ,화학,"3,350",40,1.21,"32,597,476,500"
334970,프레스티지바이오로직스,KOSDAQ,제약,"4,910",60,1.24,"300,678,427,790"
321260,프로이천,KOSDAQ,일반전기전자,"3,015",-35,-1.15,"84,999,133,260"
053610,프로텍,KOSDAQ,반도체,"48,800",-750,-1.51,"536,800,000,000"
303360,프로티아,KOSDAQ,의료·정밀기기,"2,750",-20,-0.72,"35,412,341,250"
377220,프롬바이오,KOSDAQ,음식료·담배,"2,700",-20,-0.74,"38,218,500,000"
335810,프리시젼바이오,KOSDAQ,의료·정밀기기,"5,140",170,3.42,"59,698,663,640"
053160,프리엠스,KOSDAQ,일반전기전자,"11,450",-30,-0.26,"68,700,000,000"
405000,플라즈맵,KOSDAQ,의료·정밀기기,"2,730",5,0.18,"55,240,640,910"
041590,플래스크,KOSDAQ,건설,710,0,0.00,"93,512,218,500"
367000,플래티어,KOSDAQ,소프트웨어,"7,780",-20,-0.26,"65,260,250,460"
075130,플랜티넷,KOSDAQ,컴퓨터서비스,"2,405",-15,-0.62,"39,976,679,600"
237820,플레이디,KOSDAQ,기타서비스,"7,000",-270,-3.71,"89,789,980,000"
023770,플레이위드,KOSDAQ,디지털컨텐츠,"5,720",30,0.53,"50,146,210,400"
300080,플리토,KOSDAQ,디지털컨텐츠,"25,850",0,0.00,"142,217,704,200"
032580,피델릭스,KOSDAQ,반도체,"1,606",-1,-0.06,"53,210,094,784"
051380,피씨디렉트,KOSDAQ,유통,"3,475",-5,-0.14,"53,306,750,200"
241820,피씨엘,KOSDAQ,제약,"1,544",-11,-0.71,"83,434,854,192"
237750,피앤씨테크,KOSDAQ,일반전기전자,"5,560",0,0.00,"36,121,096,000"
319660,피에스케이,KOSDAQ,반도체,"28,250","-1,050",-3.58,"818,309,670,500"
031980,피에스케이홀딩스,KOSDAQ,반도체,"46,150",850,1.88,"995,104,529,250"
002230,피에스텍,KOSDAQ,의료·정밀기기,"3,480",-10,-0.29,"67,409,942,040"
057880,피에이치씨,KOSDAQ,유통,"17,570",0,0.00,"209,792,265,760"
043370,피에이치에이,KOSDAQ,운송장비·부품,"11,200",-30,-0.27,"235,200,000,000"
239890,피엔에이치테크,KOSDAQ,화학,"18,650",170,0.92,"185,301,830,750"
347740,피엔케이피부임상연구센타,KOSDAQ,기타서비스,"2,930",15,0.51,"87,930,987,680"
137400,피엔티,KOSDAQ,기계·장비,"44,000",150,0.34,"1,000,612,712,000"
257370,피엔티엠에스,KOSDAQ,IT부품,"9,210",0,0.00,"107,645,199,810"
147760,피엠티,KOSDAQ,의료·정밀기기,"6,560",40,0.61,"70,978,320,960"
128660,피제이메탈,KOSDAQ,금속,"3,640",-55,-1.49,"90,284,263,160"
006140,피제이전자,KOSDAQ,의료·정밀기기,"6,930",10,0.14,"103,950,000,000"
376180,피코그램,KOSDAQ,기타제조,"4,175",90,2.20,"76,890,382,150"
304840,피플바이오,KOSDAQ,제약,"3,010",25,0.84,"63,479,286,640"
062970,피피아이,KOSDAQ,일반전기전자,"1,951",20,1.04,"18,160,268,935"
087600,픽셀플러스,KOSDAQ,반도체,"9,520",90,0.95,"77,745,632,160"
291810,핀텔,KOSDAQ,소프트웨어,"3,575",-15,-0.42,"40,554,485,400"
378340,필에너지,KOSDAQ,기계·장비,"30,650","2,100",7.36,"650,052,233,300"
161580,필옵틱스,KOSDAQ,IT부품,"15,390",910,6.28,"349,019,991,180"
347770,핌스,KOSDAQ,IT부품,"3,900",0,0.00,"89,142,463,800"
163730,핑거,KOSDAQ,소프트웨어,"9,350",-170,-1.79,"87,477,393,850"
417180,핑거스토리,KOSDAQ,디지털컨텐츠,"3,720",5,0.13,"61,889,636,280"
446750,하나26호스팩,KOSDAQ,금융,"2,170",0,0.00,"13,085,100,000"
448370,하나27호스팩,KOSDAQ,금융,"2,110",10,0.48,"11,858,200,000"
454750,하나28호스팩,KOSDAQ,금융,"2,120",15,0.71,"15,268,240,000"
454640,하나29호스팩,KOSDAQ,금융,"2,180",10,0.46,"11,774,180,000"
469880,하나30호스팩,KOSDAQ,금융,"2,075",15,0.73,"15,157,875,000"
469900,하나31호스팩,KOSDAQ,금융,"2,070",0,0.00,"11,602,350,000"
406760,하나금융21호스팩,KOSDAQ,금융,"2,135",0,0.00,"15,820,350,000"
418170,하나금융22호스팩,KOSDAQ,금융,"2,155",0,0.00,"12,951,550,000"
430230,하나금융24호스팩,KOSDAQ,금융,"2,360",0,0.00,"18,889,440,000"
435620,하나금융25호스팩,KOSDAQ,금융,"9,800",10,0.10,"42,159,600,000"
299030,하나기술,KOSDAQ,기계·장비,"62,200",900,1.47,"507,589,755,400"
067310,하나마이크론,KOSDAQ,반도체,"25,800","-1,450",-5.32,"1,240,171,273,200"
166090,하나머티리얼즈,KOSDAQ,반도체,"52,200","-1,400",-2.61,"1,031,089,582,800"
136480,하림,KOSDAQ,음식료·담배,"3,025",25,0.83,"321,284,348,550"
003380,하림지주,KOSDAQ,금융,"7,190",-20,-0.28,"805,320,414,990"
101670,하이드로리튬,KOSDAQ,금속,"6,960",-150,-2.11,"350,294,517,120"
365590,하이딥,KOSDAQ,반도체,"1,421",17,1.21,"203,947,484,636"
149980,하이로닉,KOSDAQ,의료·정밀기기,"7,530",120,1.62,"139,985,433,390"
013030,하이록코리아,KOSDAQ,금속,"26,750",-200,-0.74,"343,899,337,500"
126700,하이비젼시스템,KOSDAQ,의료·정밀기기,"22,350",150,0.68,"333,956,203,200"
106080,하이소닉,KOSDAQ,IT부품,"4,785",60,1.27,"74,040,989,385"
400840,하이제7호스팩,KOSDAQ,금융,"2,095",5,0.24,"10,726,400,000"
450050,하이제8호스팩,KOSDAQ,금융,"2,145",0,0.00,"10,755,030,000"
221840,하이즈항공,KOSDAQ,운송장비·부품,"2,345",10,0.43,"43,852,815,545"
106190,하이텍팜,KOSDAQ,제약,"10,190",80,0.79,"108,352,032,870"
373200,하인크코리아,KOSDAQ,기타제조,"1,220",-46,-3.63,"23,090,940,000"
066130,하츠,KOSDAQ,일반전기전자,"5,160",-20,-0.39,"66,048,000,000"
004590,한국가구,KOSDAQ,유통,"4,035",-10,-0.25,"60,525,000,000"
039340,한국경제TV,KOSDAQ,방송서비스,"5,730",30,0.53,"131,790,000,000"
034950,한국기업평가,KOSDAQ,기타서비스,"84,600",800,0.95,"384,127,484,400"
222980,한국맥널티,KOSDAQ,음식료·담배,"4,435",-60,-1.33,"48,924,627,105"
256840,한국비엔씨,KOSDAQ,제약,"8,840",-250,-2.75,"600,345,996,120"
025550,한국선재,KOSDAQ,금속,"3,590",-5,-0.14,"83,647,000,000"
017890,한국알콜,KOSDAQ,화학,"11,160",100,0.90,"241,120,281,600"
080720,한국유니온제약,KOSDAQ,제약,"5,300",10,0.19,"41,921,039,000"
063570,한국전자금융,KOSDAQ,기타서비스,"5,840",-140,-2.34,"199,422,731,520"
041460,한국전자인증,KOSDAQ,소프트웨어,"4,300",-45,-1.04,"81,700,000,000"
101680,한국정밀기계,KOSDAQ,기계·장비,"2,690",90,3.46,"22,606,760,000"
039740,한국정보공학,KOSDAQ,유통,"3,440",130,3.93,"27,583,285,680"
053300,한국정보인증,KOSDAQ,소프트웨어,"5,140",-60,-1.15,"214,730,341,340"
025770,한국정보통신,KOSDAQ,통신서비스,"8,780",-20,-0.23,"328,760,699,380"
436610,한국제11호스팩,KOSDAQ,금융,"2,280",0,0.00,"13,725,600,000"
458610,한국제12호스팩,KOSDAQ,금융,"2,200",10,0.46,"9,306,000,000"
464440,한국제13호스팩,KOSDAQ,금융,"2,140",0,0.00,"9,244,800,000"
023760,한국캐피탈,KOSDAQ,금융,640,0,0.00,"201,990,128,640"
054040,한국컴퓨터,KOSDAQ,IT부품,"6,800",70,1.04,"109,284,772,000"
021650,한국큐빅,KOSDAQ,화학,"2,740",5,0.18,"44,800,542,620"
053590,한국테크놀로지,KOSDAQ,유통,334,0,0.00,"52,484,809,098"
032300,한국파마,KOSDAQ,제약,"22,900",400,1.78,"249,763,452,900"
037230,한국팩키지,KOSDAQ,종이·목재,"2,100",5,0.24,"62,580,686,700"
030520,한글과컴퓨터,KOSDAQ,소프트웨어,"21,350",-50,-0.23,"516,237,534,400"
052600,한네트,KOSDAQ,통신서비스,"4,555",5,0.11,"52,672,653,500"
256150,한독크린텍,KOSDAQ,기계·장비,"7,360",0,0.00,"61,787,200,000"
092460,한라IMS,KOSDAQ,운송장비·부품,"6,140",0,0.00,"105,053,435,200"
452190,한빛레이저,KOSDAQ,기계·장비,"8,070",-110,-1.34,"179,532,878,430"
047080,한빛소프트,KOSDAQ,디지털컨텐츠,"2,220",30,1.37,"55,105,643,640"
452280,한선엔지니어링,KOSDAQ,금속,"6,900",230,3.45,"117,317,250,000"
066980,한성크린텍,KOSDAQ,디지털컨텐츠,"3,515",195,5.87,"175,874,532,935"
114810,한솔아이원스,KOSDAQ,IT부품,"13,060",0,0.00,"383,339,392,440"
070590,한솔인티큐브,KOSDAQ,컴퓨터서비스,"1,658",-16,-0.96,"23,012,245,818"
226440,한송네오텍,KOSDAQ,기계·장비,"1,530",0,0.00,"100,580,954,580"
042520,한스바이오메드,KOSDAQ,제약,"14,870",-40,-0.27,"201,137,077,290"
430690,한싹,KOSDAQ,소프트웨어,"14,230",150,1.07,"77,520,415,250"
078350,한양디지텍,KOSDAQ,반도체,"16,240",-590,-3.51,"247,568,763,680"
045100,한양이엔지,KOSDAQ,기타서비스,"17,850",90,0.51,"321,300,000,000"
091440,한울소재과학,KOSDAQ,통신장비,"14,070",-280,-1.95,"205,515,860,970"
024740,한일단조,KOSDAQ,운송장비·부품,"2,395",15,0.63,"75,520,447,670"
005860,한일사료,KOSDAQ,음식료·담배,"4,655",20,0.43,"183,424,153,675"
007770,한일화학,KOSDAQ,화학,"15,370",0,0.00,"53,948,700,000"
198940,한주라이트메탈,KOSDAQ,금속,"2,995",15,0.50,"58,210,265,925"
079170,한창산업,KOSDAQ,금속,"7,790",10,0.13,"40,508,000,000"
054920,한컴위드,KOSDAQ,소프트웨어,"3,310",-20,-0.60,"93,398,538,110"
002680,한탑,KOSDAQ,음식료·담배,993,-41,-3.97,"32,090,581,407"
386580,한화플러스제2호스팩,KOSDAQ,금융,"2,040",0,0.00,"8,486,400,000"
430460,한화플러스제3호스팩,KOSDAQ,금융,"2,145",-15,-0.69,"12,698,400,000"
455310,한화플러스제4호스팩,KOSDAQ,금융,"2,085",0,0.00,"10,550,100,000"
034810,해성산업,KOSDAQ,금융,"7,800",0,0.00,"253,943,484,600"
03481K,해성산업1우,KOSDAQ,금융,"9,230",100,1.10,"12,819,750,060"
076610,해성옵틱스,KOSDAQ,IT부품,"1,492",57,3.97,"37,976,171,416"
059270,해성티피씨,KOSDAQ,금속,"10,010","-4,290",-30.00,"108,087,899,920"
220180,핸디소프트,KOSDAQ,소프트웨어,"3,815",-20,-0.52,"74,041,520,000"
900270,헝셩그룹,KOSDAQ,금융,209,-3,-1.42,"26,236,832,556"
214180,헥토이노베이션,KOSDAQ,소프트웨어,"13,510",-50,-0.37,"179,104,569,350"
234340,헥토파이낸셜,KOSDAQ,소프트웨어,"18,610",-200,-1.06,"175,920,330,000"
084990,헬릭스미스,KOSDAQ,기타서비스,"4,185",70,1.70,"205,332,563,790"
170030,현대공업,KOSDAQ,운송장비·부품,"7,550",-50,-0.66,"115,817,000,000"
319400,현대무벡스,KOSDAQ,기계·장비,"3,125",-25,-0.79,"367,834,571,875"
048410,현대바이오,KOSDAQ,화학,"22,850","2,000",9.59,"909,827,772,800"
052260,현대바이오랜드,KOSDAQ,화학,"9,010",70,0.78,"135,150,000,000"
041440,현대에버다임,KOSDAQ,기계·장비,"6,730",100,1.51,"120,574,303,120"
039010,현대에이치티,KOSDAQ,통신장비,"6,400",10,0.16,"55,200,000,000"
090850,현대이지웰,KOSDAQ,기타서비스,"6,090",0,0.00,"144,615,338,490"
460930,현대힘스,KOSDAQ,운송장비·부품,"18,590",200,1.09,"647,378,160,000"
092300,현우산업,KOSDAQ,IT부품,"3,920",10,0.26,"73,197,438,720"
138360,협진,KOSDAQ,기계·장비,"1,039",-16,-1.52,"35,961,851,376"
011080,형지I&C,KOSDAQ,섬유·의류,806,-1,-0.12,"20,555,710,578"
060560,홈센타홀딩스,KOSDAQ,유통,"1,154",-5,-0.43,"147,330,631,850"
064240,홈캐스트,KOSDAQ,통신장비,"2,810",120,4.46,"98,456,813,720"
039610,화성밸브,KOSDAQ,기계·장비,"5,530",-30,-0.54,"57,569,512,000"
126640,화신정공,KOSDAQ,운송장비·부품,"1,549",4,0.26,"56,343,150,963"
127980,화인써키트,KOSDAQ,반도체,"8,250",0,0.00,"97,685,643,000"
061250,화일약품,KOSDAQ,제약,"1,717",23,1.36,"114,236,862,242"
097870,효성오앤비,KOSDAQ,화학,"7,560",120,1.61,"64,184,400,000"
290270,휴네시온,KOSDAQ,소프트웨어,"4,340",45,1.05,"41,697,296,480"
353190,휴럼,KOSDAQ,음식료·담배,"1,108",1,0.09,"43,631,289,360"
192410,휴림네트웍스,KOSDAQ,통신장비,530,52,10.88,"23,064,828,320"
090710,휴림로봇,KOSDAQ,기계·장비,"3,465",655,23.31,"245,302,228,710"
078590,휴림에이텍,KOSDAQ,운송장비·부품,"1,063",93,9.59,"57,625,590,357"
205470,휴마시스,KOSDAQ,제약,"2,120",80,3.92,"274,275,019,080"
115160,휴맥스,KOSDAQ,통신장비,"2,820",-10,-0.35,"123,995,749,680"
028080,휴맥스홀딩스,KOSDAQ,컴퓨터서비스,"4,190",25,0.60,"52,699,750,140"
200670,휴메딕스,KOSDAQ,제약,"28,650",0,0.00,"321,737,494,500"
065510,휴비츠,KOSDAQ,의료·정밀기기,"14,270",160,1.13,"173,514,224,170"
215090,휴센텍,KOSDAQ,의료·정밀기기,"1,505",0,0.00,"120,843,123,170"
263920,휴엠앤씨,KOSDAQ,기타제조,"1,054",-4,-0.38,"51,693,571,236"
243070,휴온스,KOSDAQ,제약,"35,100",500,1.45,"420,486,241,500"
084110,휴온스글로벌,KOSDAQ,제약,"23,200","1,050",4.74,"292,818,614,400"
145020,휴젤,KOSDAQ,제약,"177,100",-800,-0.45,"2,127,660,273,200"
024060,흥구석유,KOSDAQ,유통,"9,680",-230,-2.32,"145,200,000,000"
010240,흥국,KOSDAQ,기계·장비,"5,600",0,0.00,"69,007,097,600"
189980,흥국에프엔비,KOSDAQ,음식료·담배,"2,460",180,7.89,"98,739,054,420"
037440,희림,KOSDAQ,기타서비스,"6,890",50,0.73,"95,925,852,750"
238490,힘스,KOSDAQ,반도체,"6,170",40,0.65,"69,796,496,120"
